pid,psr,trg,loc,yds,comp,succ,spk,dfb
689157,DC-0725,MC-2900,DR,0,0,0,0,
689158,DC-0725,MR-0500,SL,-1,1,0,0,
689163,DC-0725,MR-0970,SR,1,1,0,0,
689166,DC-0725,MC-2900,SR,7,1,0,0,
689167,DC-0725,AH-3600,SL,0,0,0,0,
689170,BR-1100,MB-4550,SR,6,1,1,0,
689171,BR-1100,AB-3500,SR,0,0,0,0,DW-4250
689172,BR-1100,MW-1250,SL,12,1,1,0,
689174,BR-1100,DW-3600,SL,2,1,0,0,
689175,BR-1100,DW-3600,SL,1,1,0,0,
689179,BR-1100,DW-3600,SR,19,1,1,0,
689183,BO-0650,DT-0900,DR,0,0,0,0,
689184,BO-0650,ES-0200,DR,19,1,1,0,
689185,BO-0650,ES-0200,SL,11,1,1,0,
689188,BO-0650,DT-0900,SM,11,1,1,0,
689190,BO-0650,ES-0200,SL,9,1,0,0,
689191,BO-0650,JN-1900,DM,16,1,1,0,
689193,BO-0650,ES-0200,SL,0,0,0,0,
689194,BO-0650,DT-0900,DL,18,1,1,0,
689198,BR-1100,AB-3500,SL,10,1,1,0,
689202,BO-0650,ES-0200,SM,61,1,1,0,
689205,BR-1100,MB-4550,SR,15,1,1,0,
689207,BR-1100,MB-4550,DR,0,0,0,0,AT-0100
689209,BR-1100,AB-3500,SM,12,1,1,0,
689210,BR-1100,MW-1250,DM,0,0,0,0,
689213,BO-0650,ES-0200,SR,7,1,0,0,
689215,BO-0650,ES-0200,SL,9,1,1,0,
689216,BO-0650,DT-0900,DL,17,1,1,0,
689218,BO-0650,BF-0950,SR,0,0,0,0,
689219,BO-0650,OD-0100,SL,7,1,1,0,
689225,BR-1100,AB-3500,SL,17,1,1,0,
689226,BR-1100,MB-4550,SM,0,0,0,0,AT-0100
689227,BR-1100,AB-3500,SL,11,1,1,0,
689228,BR-1100,MB-4550,SR,15,1,1,0,
689229,BR-1100,MW-1250,SL,0,0,0,0,
689231,BR-1100,HM-0200,SM,0,0,0,0,
689233,BR-1100,AB-3500,SM,9,1,1,0,
689235,BR-1100,AB-3500,SL,4,1,1,0,
689236,BR-1100,MB-4550,SM,0,0,0,0,
689237,BR-1100,MW-1250,SR,0,0,0,0,
689242,BO-0650,VD-0100,SL,0,0,0,0,
689244,BO-0650,ES-0200,SM,16,1,1,0,
689248,BO-0650,ES-0200,SM,7,1,1,0,
689251,BO-0650,DT-0900,SR,6,1,1,0,
689255,BR-1100,MB-4550,SL,10,1,1,0,
689256,BR-1100,MB-4550,SM,11,1,1,0,
689257,BR-1100,HM-0200,SR,5,1,1,0,
689259,BR-1100,AB-3500,DL,16,1,1,0,
689260,BR-1100,MW-1250,SM,14,1,1,0,
689261,BR-1100,HM-0200,SL,5,1,1,0,
689262,BR-1100,,NL,0,0,0,1,
689267,BO-0650,DT-0900,SL,9,1,1,0,
689270,BO-0650,ES-0200,SR,0,0,0,0,
689271,BO-0650,CA-0750,SL,0,0,0,0,RS-0962
689276,BR-1100,MW-1250,SM,0,0,0,0,
689278,BO-0650,DT-0900,SL,0,0,0,0,BB-2530
689280,BO-0650,OD-0100,DL,0,0,0,0,WA-0100
689283,BR-1100,AB-3500,SL,8,1,0,0,
689284,BR-1100,MW-1250,SM,13,1,1,0,
689286,BR-1100,MW-1250,DL,0,0,0,0,
689287,BR-1100,MB-4550,SR,10,1,1,0,
689289,BR-1100,AB-3500,SR,9,1,1,0,
689292,BO-0650,ES-0200,DR,29,1,1,0,
689293,BO-0650,DT-0900,DR,0,0,0,0,
689295,BO-0650,AC-0100,DM,0,0,0,0,MM-3800
689298,BR-1100,MB-4550,SR,4,1,0,0,
689299,BR-1100,MB-4550,SM,6,1,1,0,
689300,BR-1100,MB-4550,SR,0,0,0,0,
689302,BR-1100,AB-3500,SR,20,1,1,0,
689304,BR-1100,AB-3500,SL,5,1,0,0,
689305,BR-1100,AB-3500,SL,0,0,0,0,
689308,BO-0650,DT-0900,SM,0,0,0,0,AM-2300
689311,BR-1100,AB-3500,SR,11,1,1,0,
689312,BR-1100,AB-3500,SL,17,1,1,0,
689313,BR-1100,MW-1250,SM,13,1,1,0,
689314,BR-1100,MW-1250,SR,1,1,0,0,
689315,BR-1100,MW-1250,SL,9,1,1,0,
689319,BO-0650,VD-0100,SM,5,1,1,0,
689320,BO-0650,DT-0900,SR,0,0,0,0,
689321,BO-0650,AC-0100,SR,0,0,0,0,RG-1250
689323,BR-1100,MB-4550,SR,1,1,0,0,
689325,BR-1100,DW-3600,SL,7,1,0,0,
689326,BR-1100,AB-3500,SM,9,1,0,0,
689329,BO-0650,OD-0100,SL,7,1,0,0,
689331,BO-0650,VD-0100,DL,0,0,0,0,
689333,BR-1100,HM-0200,SL,2,1,0,0,
689334,BR-1100,DW-3600,SR,1,1,0,0,
689336,BR-1100,HM-0200,SM,0,0,0,0,DB-5100
689338,BO-0650,JN-1900,SL,13,1,1,0,
689340,BO-0650,ES-0200,SM,0,0,0,0,
689341,BR-1100,MB-4550,SL,9,1,1,0,
689343,BR-1100,AB-3500,DM,23,1,1,0,
689346,BO-0650,OD-0100,SR,0,0,0,0,
689347,BO-0650,CA-0750,SR,6,1,1,0,
689348,BO-0650,ES-0200,SR,13,1,1,0,
689349,BO-0650,DT-0900,SM,0,0,0,0,
689351,BO-0650,DT-0900,DM,0,0,0,0,
689352,BO-0650,CA-0750,SL,0,0,0,0,
689354,BR-1100,DW-3600,SL,0,0,0,0,
689355,BO-0650,OD-0100,SR,0,0,0,0,RS-0962
689356,BO-0650,ES-0200,SL,0,0,0,0,WA-0100
689357,BO-0650,ES-0200,DL,0,0,0,0,
689358,BO-0650,ES-0200,DM,0,0,0,0,WG-0500
689361,BR-1100,AB-3500,SL,8,1,1,0,
689367,RT-0150,JL-0215,SR,7,1,1,0,
689370,RT-0150,LM-1150,SR,11,1,1,0,
689373,RT-0150,DW-3125,SR,6,1,0,0,
689378,PR-0300,DI-0075,DL,28,1,1,0,
689379,PR-0300,MF-0800,DM,0,0,0,0,BG-2100
689380,PR-0300,AG-0500,SR,8,1,1,0,
689381,PR-0300,DW-4300,SL,3,1,1,0,
689384,PR-0300,AG-0500,SR,12,1,1,0,
689386,PR-0300,DW-4300,DR,20,1,1,0,
689390,RT-0150,LM-1150,SL,1,1,0,0,
689391,RT-0150,KS-2350,SL,0,0,0,0,CM-0150
689395,PR-0300,AG-0500,SL,0,0,0,0,DS-1760
689397,RT-0150,JL-0215,SL,3,1,0,0,
689400,RT-0150,DP-0350,SL,8,1,0,0,
689402,PR-0300,JH-3450,SM,2,1,0,0,
689403,PR-0300,DI-0075,DM,0,0,0,0,BM-0800
689405,PR-0300,AG-0500,SM,15,1,1,0,
689410,PR-0300,MG-1150,SR,6,1,1,0,
689411,PR-0300,JH-3450,SL,0,0,0,0,BM-0800
689415,RT-0150,DP-0350,DR,0,0,0,0,JV-0425
689420,PR-0300,DI-0075,DM,19,1,1,0,
689422,PR-0300,JH-3450,SR,10,1,1,0,
689424,PR-0300,DI-0075,DL,31,1,1,0,
689428,RT-0150,KS-2350,DR,0,0,0,0,EW-0400
689430,RT-0150,DP-0350,SR,0,0,0,0,MI-0150
689432,PR-0300,AG-0500,DR,30,1,1,0,
689434,PR-0300,DI-0075,SL,0,0,0,0,
689439,PR-0300,DW-4300,SM,10,1,1,0,
689441,PR-0300,AG-0500,SL,0,0,0,0,MT-0850
689442,PR-0300,DW-4300,SR,9,1,1,0,
689445,RT-0150,KS-2350,DR,23,1,1,0,
689446,RT-0150,JA-0450,SL,15,1,1,0,
689447,RT-0150,,NL,0,0,0,1,
689449,RT-0150,,NL,0,0,0,0,
689451,PR-0300,JH-3450,SR,16,1,1,0,
689453,PR-0300,LG-0750,SL,0,0,0,0,KS-0800
689454,PR-0300,AG-0500,SL,0,0,0,0,
689458,RT-0150,KS-2350,SM,0,0,0,0,
689461,PR-0300,DB-4800,SL,0,0,0,0,
689462,PR-0300,LG-0750,SL,7,1,1,0,
689467,RT-0150,DS-2170,SR,9,1,0,0,
689470,PR-0300,LG-0750,SR,6,1,0,0,
689471,PR-0300,DB-4800,SR,11,1,1,0,
689474,PR-0300,MF-0800,DL,27,1,1,0,
689476,PR-0300,JH-3450,SR,4,1,0,0,
689477,PR-0300,DW-4300,SL,-1,1,0,0,
689479,RT-0150,JL-0215,SM,3,1,0,0,
689482,RT-0150,DP-0350,DR,35,1,1,0,
689483,RT-0150,JL-0215,SL,5,1,1,0,
689488,PR-0300,DB-4800,SR,3,1,0,0,
689492,PR-0300,AG-0500,SR,12,1,1,0,
689498,PR-0300,AG-0500,SR,11,1,1,0,
689501,PR-0300,MF-0800,DR,0,0,0,0,
689502,RT-0150,DW-3125,SL,5,1,1,0,
689503,RT-0150,JL-0215,SL,11,1,1,0,
689505,RT-0150,,NL,0,0,0,0,
689506,RT-0150,JA-0450,SL,0,0,0,0,
689511,PR-0300,JH-3450,SL,3,1,0,0,
689512,PR-0300,DW-4300,SL,9,1,1,0,
689515,RT-0150,JC-0400,SL,5,1,1,0,
689516,RT-0150,JA-0450,SL,0,0,0,0,KR-0460
689517,RT-0150,KS-2350,DR,0,0,0,0,
689518,RT-0150,DP-0350,SL,10,1,1,0,
689520,RT-0150,JL-0215,SR,4,1,0,0,
689521,RT-0150,KS-2350,SL,0,0,0,0,
689522,RT-0150,JL-0215,SL,14,1,1,0,
689523,RT-0150,JL-0215,DM,0,0,0,0,
689524,RT-0150,JL-0215,SR,0,0,0,0,
689526,RT-0150,DP-0350,SL,34,1,1,0,
689527,RT-0150,JL-0215,SL,7,1,1,0,
689539,BG-0100,BM-2600,SR,10,1,1,0,
689542,BG-0100,SD-0800,SL,0,0,0,0,
689551,BG-0100,AB-2000,SM,0,0,0,0,VB-0350
689552,BG-0100,VM-0250,SL,10,1,0,0,
689555,AM-1150,AG-1500,DR,37,1,1,0,
689562,BG-0100,BB-1550,SL,2,1,0,0,
689564,AM-1150,GB-0350,SR,2,1,0,0,
689566,AM-1150,MJ-2250,SM,0,0,0,0,
689570,BG-0100,SD-0800,SR,4,1,1,0,
689573,BG-0100,BB-1550,SR,6,1,0,0,
689576,AM-1150,JH-4025,SR,0,0,0,0,
689577,AM-1150,TK-0850,SL,2,1,0,0,
689579,BG-0100,TS-2300,SR,16,1,1,0,
689580,BG-0100,AB-2000,SL,-1,1,0,0,
689581,BG-0100,TS-2300,SL,0,0,0,0,
689584,BG-0100,VM-0250,SM,0,0,0,0,
689585,AM-1150,RH-1875,SR,9,1,1,0,
689588,AM-1150,MJ-2250,DR,0,0,0,0,
689589,AM-1150,AG-1500,SL,0,0,0,0,JW-0750
689592,BG-0100,AB-2000,SL,1,1,0,0,
689593,BG-0100,TC-0050,SL,9,1,0,0,
689594,BG-0100,AB-2000,SR,12,1,0,0,
689605,BG-0100,TC-0050,SR,6,1,0,0,
689607,AM-1150,MJ-2250,DL,19,1,1,0,
689609,AM-1150,MS-0150,SR,6,1,1,0,
689610,AM-1150,MJ-2250,SL,7,1,1,0,
689614,BG-0100,QP-0050,SL,0,0,0,0,
689615,BG-0100,VM-0250,SR,0,0,0,0,
689616,AM-1150,TK-0850,DL,20,1,1,0,
689622,AM-1150,RH-1875,SR,0,0,0,0,
689624,AM-1150,MJ-2250,DL,16,1,1,0,
689626,AM-1150,GB-0350,SL,1,1,0,0,
689627,AM-1150,TK-0850,SL,9,1,1,0,
689628,AM-1150,MJ-2250,DL,47,1,1,0,
689635,AM-1150,AG-1500,SL,0,0,0,0,
689638,BG-0100,AB-2000,SL,0,0,0,0,
689645,AM-1150,GB-0350,SL,14,1,1,0,
689647,BG-0100,AB-2000,SL,29,1,1,0,
689648,BG-0100,VM-0250,DR,0,0,0,0,
689649,BG-0100,KG-0350,SL,16,1,1,0,
689655,AM-1150,GB-0350,SL,1,1,0,0,
689658,AM-1150,MS-0150,SR,2,1,0,0,
689662,BG-0100,KG-0350,SR,0,0,0,0,
689663,BG-0100,BB-1550,SM,8,1,0,0,
689664,BG-0100,TC-0050,SR,0,0,0,0,
689670,BG-0100,KG-0350,SR,3,1,0,0,
689671,BG-0100,QP-0050,SR,16,1,1,0,
689672,BG-0100,BB-1550,SM,0,0,0,0,RN-0300
689673,BG-0100,KG-0350,SR,9,1,1,0,
689674,BG-0100,BB-1550,SR,0,0,0,0,
689676,BG-0100,KG-0350,SM,10,1,1,0,
689677,BG-0100,BB-1550,SR,0,0,0,0,
689680,BG-0100,BE-0350,SM,0,0,0,0,VB-0350
689681,BG-0100,AB-2000,SR,1,1,0,0,
689682,BG-0100,TS-2300,SL,0,0,0,0,
689688,BG-0100,AB-2000,SR,9,1,1,0,
689689,BG-0100,QP-0050,SR,12,1,1,0,
689690,BG-0100,KG-0350,SL,8,1,1,0,
689691,BG-0100,TS-2300,SL,0,0,0,0,
689692,BG-0100,BB-1550,SR,0,0,0,0,
689693,BG-0100,QP-0050,SR,9,1,1,0,
689695,BG-0100,KG-0350,SL,6,1,0,0,
689696,BG-0100,TS-2300,SL,17,1,1,0,
689697,BG-0100,TC-0050,SR,5,1,1,0,
689698,BG-0100,AB-2000,SL,15,1,1,0,
689701,BG-0100,BB-1550,DL,27,1,1,0,
689702,BG-0100,JS-3300,DL,0,0,0,0,
689708,BG-0100,QP-0050,DR,0,0,0,0,PD-0150
689709,BG-0100,AB-2000,SL,8,1,0,0,
689710,BG-0100,TC-0050,SR,12,1,1,0,
689711,BG-0100,TC-0050,SR,0,0,0,0,
689714,CP-0500,JB-6950,DM,0,0,0,0,
689715,CP-0500,MF-0950,SR,11,1,1,0,
689718,CP-0500,JB-6750,SR,15,1,1,0,
689719,CP-0500,DF-0550,SR,36,1,1,0,
689727,SB-1100,JM-1550,SM,30,1,1,0,
689728,SB-1100,JM-1550,SM,9,1,1,0,
689729,SB-1100,DS-3300,SL,5,1,1,0,
689730,SB-1100,JH-5750,SM,7,1,1,0,
689732,SB-1100,DS-3300,SM,0,0,0,0,
689733,SB-1100,JM-1550,SR,14,1,1,0,
689735,SB-1100,RM-1200,SR,3,1,0,0,
689736,SB-1100,ZE-0100,SM,0,0,0,0,DS-5150
689739,CP-0500,LF-0200,SR,18,1,1,0,
689742,CP-0500,DJ-1325,SL,12,1,1,0,
689743,CP-0500,DJ-1325,SL,8,1,1,0,
689746,CP-0500,KW-1250,SR,12,1,1,0,
689747,CP-0500,MF-0950,SL,10,1,1,0,
689748,CP-0500,LF-0200,SR,5,1,1,0,
689749,CP-0500,JB-6950,SL,0,0,0,0,
689755,SB-1100,JM-1550,SM,5,1,0,0,
689760,CP-0500,JB-6950,DR,0,0,0,0,
689764,SB-1100,JM-1550,SR,7,1,1,0,
689765,SB-1100,ZE-0100,DM,22,1,1,0,
689770,CP-0500,LF-0200,SR,20,1,1,0,
689771,CP-0500,JN-0625,DM,0,0,0,0,ER-0175
689772,CP-0500,MF-0950,DR,0,0,0,0,BM-0600
689773,CP-0500,JB-6950,DR,0,0,0,0,
689775,SB-1100,ZE-0100,SR,0,0,0,0,
689776,SB-1100,JM-1550,SL,5,1,0,0,
689777,SB-1100,JM-1550,DR,0,0,0,0,
689779,CP-0500,MF-0950,SR,15,1,1,0,
689784,SB-1100,JM-1550,SM,0,0,0,0,
689785,SB-1100,JH-5750,SL,7,1,1,0,
689786,SB-1100,BC-0700,DL,21,1,1,0,
689788,SB-1100,ZE-0100,SR,6,1,1,0,
689790,SB-1100,DS-3300,SR,5,1,1,0,
689792,SB-1100,ZE-0100,SL,2,1,0,0,
689795,CP-0500,JB-6950,DL,0,0,0,0,
689797,CP-0500,JB-6950,DM,0,0,0,0,JW-0950
689799,CP-0500,LF-0200,SL,0,0,0,0,
689800,CP-0500,,NL,0,0,0,0,
689802,SB-1100,RC-2300,SL,15,1,1,0,
689804,SB-1100,ZE-0100,SR,0,0,0,0,
689805,SB-1100,ZE-0100,SR,0,0,0,0,CC-0200
689808,CP-0500,JB-6950,DL,19,1,1,0,
689809,CP-0500,MF-0950,SL,5,1,1,0,
689813,CP-0500,MF-0950,DR,29,1,1,0,
689817,SB-1100,RC-2300,SL,0,0,0,0,
689819,SB-1100,JH-5750,DL,22,1,1,0,
689822,SB-1100,RC-2300,SM,7,1,1,0,
689824,SB-1100,ZE-0100,SL,12,1,1,0,
689826,SB-1100,JM-1550,SM,11,1,1,0,
689829,CP-0500,MF-0950,SR,0,0,0,0,JW-0950
689830,DS-3800,MF-0950,DR,0,0,0,0,
689834,SB-1100,ZE-0100,DL,16,1,1,0,
689836,CP-0500,DJ-1325,SR,12,1,1,0,
689838,CP-0500,DF-0550,SL,6,1,1,0,
689841,CP-0500,JB-6950,SL,16,1,1,0,
689844,SB-1100,ZE-0100,SR,9,1,1,0,
689846,SB-1100,RM-1200,SR,0,0,0,0,
689850,SB-1100,JM-1550,DR,78,1,1,0,
689857,CP-0500,JB-6950,SL,3,1,0,0,
689860,SB-1100,JH-5750,SL,16,1,1,0,
689861,SB-1100,ZE-0100,SR,3,1,0,0,
689862,SB-1100,BC-0700,SR,10,1,1,0,
689863,SB-1100,NA-0050,DM,0,0,0,0,
689864,SB-1100,ZE-0100,SL,0,0,0,0,AO-0370
689865,SB-1100,DS-3300,SL,6,1,0,0,
689866,SB-1100,JM-1550,SM,0,0,0,0,
689868,CP-0500,DF-0550,SR,12,1,1,0,
689872,CP-0500,DJ-1325,SR,10,1,1,0,
689874,CP-0500,LF-0200,SR,0,0,0,0,JW-0950
689878,SB-1100,ZE-0100,SR,8,1,1,0,
689879,SB-1100,RC-2300,SL,0,0,0,0,
689886,DB-3800,CS-3400,SR,2,1,0,0,
689887,DB-3800,BC-2325,DL,0,0,0,0,
689894,DB-3800,BW-0700,SL,0,0,0,0,HN-0300
689895,DB-3800,WS-0925,SM,0,0,0,0,IA-0100
689897,MS-4100,GT-0100,SL,7,1,1,0,
689898,MS-4100,MB-5175,SM,6,1,1,0,
689899,MS-4100,CJ-1100,DM,19,1,1,0,
689901,MS-4100,TW-3900,SR,0,0,0,0,
689902,MS-4100,GT-0100,SR,1,1,1,0,
689905,DB-3800,TH-1600,SL,10,1,1,0,
689906,DB-3800,TH-1600,SM,3,1,0,0,
689909,DB-3800,WS-0925,SR,8,1,1,0,
689910,DB-3800,WS-0925,SR,3,1,1,0,
689913,DB-3800,WS-0925,SL,8,1,1,0,
689914,DB-3800,WS-0925,SL,11,1,1,0,
689916,DB-3800,MC-2400,DL,0,0,0,0,
689917,DB-3800,BC-2325,DL,0,0,0,0,DS-2250
689921,MS-4100,EE-0050,SR,45,1,1,0,
689923,MS-4100,MB-5175,SR,4,1,1,0,
689926,DB-3800,WS-0925,SR,6,1,1,0,
689927,DB-3800,CS-3400,SM,0,0,0,0,
689928,DB-3800,BC-2325,SL,5,1,1,0,
689931,DB-3800,AJ-1125,SM,6,1,0,0,
689932,DB-3800,BC-1850,DL,0,0,0,0,
689935,MS-4100,AA-0025,SR,7,1,1,0,
689938,MS-4100,GT-0100,SR,10,1,1,0,
689939,MS-4100,GT-0100,SL,12,1,1,0,
689941,MS-4100,TR-0370,SM,21,1,1,0,
689942,MS-4100,AA-0025,SR,5,1,1,0,
689944,MS-4100,GT-0100,SL,5,1,1,0,
689949,DB-3800,BC-2325,SR,6,1,1,0,
689952,DB-3800,CS-3400,SM,14,1,1,0,
689953,DB-3800,CS-3400,SM,0,0,0,0,
689956,DB-3800,BC-2325,DR,28,1,1,0,
689963,MS-4100,EE-0050,SM,0,0,0,0,KW-2100
689965,MS-4100,JB-2700,SR,23,1,1,0,
689967,MS-4100,TJ-2350,SM,20,1,1,0,
689973,DB-3800,WS-0925,SL,0,0,0,0,
689976,MS-4100,EE-0050,SR,7,1,0,0,
689977,MS-4100,TJ-2350,SL,2,1,0,0,
689980,DB-3800,WS-0925,SR,5,1,1,0,
689981,DB-3800,MC-2400,DR,28,1,1,0,
689982,DB-3800,BC-2325,SL,1,1,0,0,
689983,DB-3800,BW-0700,SL,8,1,1,0,
689984,DB-3800,BC-2325,DL,27,1,1,0,
689987,MS-4100,JB-2700,SM,7,1,1,0,
689988,MS-4100,LM-1500,SR,10,1,1,0,
689993,DB-3800,BC-2325,DL,23,1,1,0,
689994,DB-3800,WS-0925,SL,15,1,1,0,
689995,DB-3800,BC-2325,SL,2,1,0,0,
689996,DB-3800,BW-0700,SL,10,1,1,0,
689998,DB-3800,WS-0925,SR,7,1,1,0,
689999,DB-3800,BW-0700,SM,0,0,0,0,TW-1750
690004,DB-3800,BC-2325,SL,13,1,1,0,
690007,DB-3800,MC-2400,SM,11,1,1,0,
690010,MS-4100,TR-0370,SM,6,1,1,0,
690012,MS-4100,GT-0100,SM,10,1,1,0,
690013,MS-4100,JB-2700,SL,0,0,0,0,
690014,MS-4100,EE-0050,SM,9,1,1,0,
690017,MS-4100,EE-0050,DM,18,1,1,0,
690021,DB-3800,BC-2325,SR,3,1,0,0,
690022,DB-3800,CS-3400,SL,0,0,0,0,JB-8700
690023,DB-3800,WS-0925,SM,1,1,0,0,
690024,DB-3800,BW-0700,SL,9,1,1,0,
690025,DB-3800,BC-2325,DM,16,1,1,0,
690026,DB-3800,BW-0700,SM,11,1,1,0,
690027,DB-3800,TH-1600,SR,0,0,0,0,NL-0250
690028,DB-3800,BW-0700,SL,0,0,0,0,
690030,DB-3800,MC-2400,DR,0,0,0,0,QD-0300
690031,DB-3800,WS-0925,SL,12,1,1,0,
690033,DB-3800,BW-0700,SL,0,0,0,0,JB-8700
690034,DB-3800,BW-0700,SM,0,0,0,0,
690035,DB-3800,BW-0700,SM,10,1,1,0,
690036,DB-3800,BC-2325,SL,0,0,0,0,DS-2250
690037,DB-3800,BW-0700,SR,1,1,1,0,
690046,DB-3800,BW-0700,SM,0,0,0,0,
690047,DB-3800,TH-1600,SL,18,1,1,0,
690053,DC-0725,MR-0500,SR,0,0,0,0,
690056,PR-0300,DB-4800,SM,23,1,1,0,
690058,PR-0300,LG-0750,SM,0,0,0,0,DH-2150
690059,PR-0300,DI-0075,SM,12,1,1,0,
690064,DC-0725,LS-1550,SM,17,1,1,0,
690067,DC-0725,MC-2900,SM,2,1,0,0,
690068,DC-0725,LM-1850,SM,10,1,1,0,
690070,DC-0725,AH-3600,SM,7,1,1,0,
690072,DC-0725,CW-0225,DR,22,1,1,0,
690076,PR-0300,DI-0075,DR,17,1,1,0,
690080,PR-0300,JH-3450,SL,0,0,0,0,
690085,DC-0725,SR-0750,SL,0,0,0,0,MI-0150
690089,PR-0300,AG-0500,SM,8,1,1,0,
690090,PR-0300,LG-0750,SM,14,1,1,0,
690092,PR-0300,JH-3450,SM,6,1,1,0,
690093,PR-0300,DI-0075,SR,7,1,1,0,
690097,DC-0725,AH-3600,SR,10,1,1,0,
690101,DC-0725,AC-2350,SR,0,0,0,0,
690102,DC-0725,LM-1850,SM,7,1,1,0,
690105,DC-0725,LM-1850,SL,3,1,1,0,
690106,DC-0725,AH-3600,DR,0,0,0,0,
690109,PR-0300,MF-0800,SL,9,1,1,0,
690113,DC-0725,MC-2900,DR,0,0,0,0,
690115,DC-0725,SR-0750,SM,0,0,0,0,
690118,PR-0300,DW-4300,SL,5,1,1,0,
690119,PR-0300,DI-0075,DR,20,1,1,0,
690120,PR-0300,DI-0075,SL,9,1,1,0,
690121,PR-0300,JH-3450,M,7,1,1,0,
690122,PR-0300,DW-4300,SL,5,1,1,0,
690123,PR-0300,DI-0075,SL,0,0,0,0,
690124,PR-0300,AG-0500,SL,3,1,0,0,
690127,DC-0725,AC-2350,SL,7,1,1,0,
690132,PR-0300,DB-4800,SL,3,1,0,0,
690133,PR-0300,JP-2800,SR,9,1,1,0,
690136,PR-0300,MF-0800,DR,0,0,0,0,
690140,DC-0725,SR-0750,SL,4,1,0,0,
690142,PR-0300,JH-3450,SR,3,1,0,0,
690143,PR-0300,MF-0800,SR,0,0,0,0,DA-0950
690144,PR-0300,DI-0075,SM,4,1,0,0,
690146,DC-0725,AC-2350,SL,3,1,0,0,
690148,DC-0725,MC-2900,SM,11,1,1,0,
690149,DC-0725,CW-0225,DR,0,0,0,0,
690152,PR-0300,MF-0800,SL,10,1,1,0,
690153,PR-0300,DB-4800,SL,7,1,1,0,
690155,PR-0300,JH-3450,SR,0,0,0,0,
690158,DC-0725,AH-3600,SL,0,0,0,0,DP-1275
690159,DC-0725,LM-1850,SL,14,1,1,0,
690164,PR-0300,LG-0750,SR,0,0,0,0,LO-0200
690167,DC-0725,TJ-2400,SL,5,1,1,0,
690171,PR-0300,DI-0075,SR,8,1,1,0,
690174,PR-0300,DW-4300,SM,21,1,1,0,
690176,PR-0300,LG-0750,SM,13,1,1,0,
690177,PR-0300,DI-0075,SL,0,0,0,0,DH-2150
690178,PR-0300,DW-4300,SL,-1,1,0,0,
690179,PR-0300,DW-4300,SR,12,1,1,0,
690181,PR-0300,DB-4800,SM,0,0,0,0,KM-0050
690182,PR-0300,DW-4300,SL,0,0,0,0,
690184,PR-0300,LG-0750,DL,0,0,0,0,
690186,PR-0300,DI-0075,SR,0,0,0,0,
690187,PR-0300,DW-4300,SL,10,1,0,0,
690189,DC-0725,TJ-2400,SL,0,0,0,0,
690191,DC-0725,SR-0750,SL,0,0,0,0,
690195,PR-0300,DJ-1300,SL,4,1,0,0,
690196,DC-0725,MC-2900,SL,3,1,1,0,
690199,PR-0300,DI-0075,SL,5,1,1,0,
690202,PR-0300,DW-4300,SL,-1,1,0,0,
690203,PR-0300,MF-0800,DL,23,1,1,0,
690204,PR-0300,DW-4300,SL,0,0,0,0,
690205,PR-0300,MF-0800,SL,0,0,0,0,
690208,PR-0300,DI-0075,DR,0,0,0,0,
690209,PR-0300,LG-0750,DL,0,0,0,0,TM-1000
690212,DC-0725,LM-1850,SM,4,1,1,0,
690213,DC-0725,,NL,0,0,0,0,
690214,DC-0725,MR-0500,SR,0,1,0,0,
690217,DC-0725,CW-0225,SL,0,0,0,0,
690218,DC-0725,MR-0500,SR,3,1,0,0,
690219,DC-0725,AH-3600,DL,16,1,1,0,
690224,DC-0725,MC-2900,SM,8,1,0,0,
690225,DC-0725,SR-0750,SM,0,0,0,0,KR-0460
690227,DC-0725,MC-2900,SL,8,1,1,0,
690228,DC-0725,AH-3600,DL,0,0,0,0,
690230,DC-0725,MC-2900,SR,7,1,0,0,
690231,DC-0725,SR-0750,SR,33,1,1,0,
690233,DC-0725,MC-2900,SL,0,0,0,0,
690238,PR-0300,LG-0750,SM,0,0,0,0,TM-1000
690240,PR-0300,DW-4300,SM,2,1,0,0,
690241,PR-0300,DI-0075,SR,0,0,0,0,
690243,SB-1100,NA-0050,SR,18,1,1,0,
690245,SB-1100,ZE-0100,SL,5,1,0,0,
690246,SB-1100,JM-1550,SL,11,1,1,0,
690247,SB-1100,ZE-0100,SR,16,1,1,0,
690253,KC-2350,AM-2850,SL,0,0,0,0,MK-0730
690255,KC-2350,JC-5680,SR,6,1,0,0,
690262,SB-1100,DS-3300,SR,10,1,0,0,
690264,KC-2350,PT-0400,SR,13,1,1,0,
690266,KC-2350,JR-1150,DR,28,1,1,0,
690268,KC-2350,DJ-0200,SR,7,1,1,0,
690269,KC-2350,JR-1150,DM,22,1,1,0,
690274,SB-1100,,NL,0,0,0,0,
690276,KC-2350,DJ-0200,DM,15,1,1,0,
690278,KC-2350,JR-1150,SR,6,1,1,0,
690280,KC-2350,PG-0100,SR,0,0,0,0,EB-1100
690281,KC-2350,JR-1150,SM,19,1,1,0,
690282,KC-2350,JR-1150,SM,12,1,1,0,
690285,SB-1100,JH-5750,SL,0,0,0,0,QD-0400
690287,SB-1100,JM-1550,DL,43,1,1,0,
690293,KC-2350,PG-0100,SR,4,1,0,0,
690294,KC-2350,PG-0100,SL,2,1,0,0,
690298,SB-1100,DM-4300,SL,10,1,1,0,
690299,SB-1100,DM-4300,SL,1,1,0,0,
